Unnamed: 0,_id,helpfulness_cat
659,610d02099a63eb113d328200,1.0
660,610d02099a63eb113d328bbc,1.0
661,610d02099a63eb113d328de9,1.0
662,610d02099a63eb113d32921e,1.0
663,610d02099a63eb113d32961d,1.0
664,610d02099a63eb113d3296e4,1.0
665,610d02099a63eb113d32a5d6,1.0
666,610d02099a63eb113d32ad68,1.0
667,610d02099a63eb113d32ae7c,1.0
668,610d02099a63eb113d32b2c4,1.0
669,610d02099a63eb113d32b2c5,1.0
670,610d02099a63eb113d32b2c7,1.0
671,610d02099a63eb113d32b2c8,1.0
672,610d02099a63eb113d32b587,1.0
673,610d02099a63eb113d32b8d2,1.0
674,610d02099a63eb113d32b8e2,1.0
675,610d02099a63eb113d32b941,0.0
676,610d02099a63eb113d32bb4b,0.0
677,610d02099a63eb113d32bdca,1.0
678,610d02099a63eb113d32be41,1.0
679,610d02099a63eb113d32be55,1.0
680,610d02099a63eb113d32c0f2,1.0
681,610d02099a63eb113d32cfbc,1.0
682,610d02099a63eb113d32cfc0,1.0
683,610d02099a63eb113d32eff9,1.0
684,610d02099a63eb113d32f161,1.0
685,610d02099a63eb113d32f162,1.0
686,610d02099a63eb113d32fc55,1.0
687,610d02099a63eb113d3310d3,1.0
688,610d02099a63eb113d33176f,1.0
689,610d02099a63eb113d3319ac,1.0
690,610d02099a63eb113d331a39,1.0
691,610d02099a63eb113d331b69,1.0
692,610d02099a63eb113d33332b,0.0
693,610d02099a63eb113d333989,1.0
694,610d020a9a63eb113d333df1,1.0
695,610d020a9a63eb113d3352d7,1.0
696,610d020a9a63eb113d335a52,1.0
697,610d020a9a63eb113d335c3e,1.0
698,610d020a9a63eb113d3366ca,1.0
699,610d020a9a63eb113d3381f1,1.0
700,610d020a9a63eb113d339a01,1.0
701,610d020a9a63eb113d33a170,1.0
702,610d020a9a63eb113d33a172,1.0
703,610d020a9a63eb113d33a178,1.0
704,610d020a9a63eb113d33a17d,1.0
705,610d020a9a63eb113d33afea,1.0
706,610d020a9a63eb113d33b35e,1.0
707,610d020a9a63eb113d33d8ce,1.0
708,610d020a9a63eb113d33e1a6,1.0
709,610d020a9a63eb113d33e1a8,1.0
710,610d020a9a63eb113d33f5be,1.0
711,610d020a9a63eb113d34084a,1.0
712,610d020a9a63eb113d340b68,1.0
713,610d020a9a63eb113d341227,1.0
714,610d020a9a63eb113d34122c,1.0
715,610d020a9a63eb113d34246f,1.0
716,610d020a9a63eb113d342d1f,1.0
717,610d020a9a63eb113d343cad,1.0
718,610d020a9a63eb113d3444b2,1.0
719,610d020a9a63eb113d3444ba,1.0
720,610d020a9a63eb113d3447bc,0.0
721,610d020a9a63eb113d3447c2,1.0
722,610d020a9a63eb113d345ea5,1.0
723,610d020a9a63eb113d345ea7,1.0
724,610d020a9a63eb113d345ea8,1.0
725,610d020a9a63eb113d346a53,1.0
726,610d020a9a63eb113d346bf7,1.0
727,610d020a9a63eb113d346bf8,1.0
728,610d020a9a63eb113d346bfb,0.0
729,610d020a9a63eb113d3492b0,1.0
730,610d020a9a63eb113d349458,1.0
731,610d020a9a63eb113d349872,1.0
732,610d020a9a63eb113d34b106,1.0
733,610d020a9a63eb113d34bba0,1.0
734,610d020a9a63eb113d34d219,1.0
735,610d020a9a63eb113d34e853,1.0
736,610d020a9a63eb113d34ee23,1.0
737,610d020a9a63eb113d34ee24,1.0
738,610d020a9a63eb113d34f540,1.0
739,610d020a9a63eb113d34f542,1.0
740,610d020a9a63eb113d34fc5f,1.0
741,610d020a9a63eb113d35081a,1.0
742,610d020a9a63eb113d35093c,1.0
743,610d020a9a63eb113d350f01,0.0
744,610d020a9a63eb113d35152a,1.0
745,610d020a9a63eb113d3519dc,1.0
746,610d020a9a63eb113d352550,1.0
747,610d020a9a63eb113d352a7b,1.0
748,610d020a9a63eb113d353400,1.0
749,610d020a9a63eb113d354655,1.0
750,610d020a9a63eb113d354659,1.0
751,610d020a9a63eb113d35465c,1.0
752,610d020a9a63eb113d35465d,1.0
753,610d020b9a63eb113d355726,1.0
754,610d020b9a63eb113d355dd7,1.0
755,610d020b9a63eb113d35667a,1.0
756,610d020b9a63eb113d356b9d,1.0
757,610d020b9a63eb113d357351,1.0
758,610d020b9a63eb113d3573de,1.0
759,610d020b9a63eb113d358ff1,1.0
760,610d020b9a63eb113d35957d,1.0
761,610d020b9a63eb113d35958d,1.0
762,610d020b9a63eb113d3595a6,1.0
763,610d020b9a63eb113d35a87a,1.0
764,610d020b9a63eb113d35b302,1.0
765,610d020b9a63eb113d35ba08,1.0
766,610d020b9a63eb113d35ba0c,1.0
767,610d020b9a63eb113d35ba0e,1.0
768,610d020b9a63eb113d35bb27,1.0
769,610d020b9a63eb113d35bdb2,1.0
770,610d020b9a63eb113d35d5fc,1.0
771,610d020b9a63eb113d35db5d,1.0
772,610d020b9a63eb113d35db6e,1.0
773,610d020b9a63eb113d35fe17,1.0
774,610d020b9a63eb113d3600f1,1.0
775,610d020b9a63eb113d3605d5,1.0
776,610d020b9a63eb113d3606da,1.0
777,610d020b9a63eb113d3606dc,1.0
778,610d020b9a63eb113d362b3b,1.0
779,610d020b9a63eb113d362f01,1.0
780,610d020b9a63eb113d3637d4,1.0
781,610d020b9a63eb113d3637d6,1.0
782,610d020b9a63eb113d3641aa,1.0
783,610d020b9a63eb113d3644ad,1.0
784,610d020b9a63eb113d364e84,1.0
785,610d020b9a63eb113d366238,1.0
786,610d020b9a63eb113d366d03,1.0
787,610d020b9a63eb113d368ccf,1.0
788,610d020b9a63eb113d36a529,1.0
789,610d020b9a63eb113d36e2a5,1.0
790,610d020b9a63eb113d36f0f2,1.0
791,610d020b9a63eb113d36fc53,1.0
792,610d020b9a63eb113d37151f,1.0
793,610d020b9a63eb113d371522,1.0
794,610d020b9a63eb113d371526,1.0
795,610d020b9a63eb113d371cfe,1.0
796,610d020b9a63eb113d375fd1,1.0
797,610d020b9a63eb113d376030,1.0
798,610d020c9a63eb113d37696f,1.0
799,610d020c9a63eb113d376ec8,1.0
800,610d020c9a63eb113d378314,1.0
801,610d020c9a63eb113d378dff,1.0
802,610d020c9a63eb113d3792ac,1.0
803,610d020c9a63eb113d379758,0.0
804,610d020c9a63eb113d37a71c,1.0
805,610d020c9a63eb113d37af44,1.0
806,610d020c9a63eb113d37af49,1.0
807,610d020c9a63eb113d37b7c1,1.0
808,610d020c9a63eb113d37c2ff,1.0
809,610d020c9a63eb113d37c5b3,1.0
810,610d020c9a63eb113d37d82a,1.0
811,610d020c9a63eb113d37dfc7,1.0
812,610d020c9a63eb113d37e510,1.0
813,610d020c9a63eb113d37e536,1.0
814,610d020c9a63eb113d37e693,0.0
815,610d020c9a63eb113d37ea71,1.0
816,610d020c9a63eb113d37edd0,1.0
817,610d020c9a63eb113d38065a,1.0
818,610d020c9a63eb113d380857,1.0
819,610d020c9a63eb113d380c84,1.0
820,610d020c9a63eb113d380d2b,1.0
821,610d020c9a63eb113d380d2e,1.0
822,610d020c9a63eb113d380d2f,1.0
823,610d020c9a63eb113d380d30,1.0
824,610d020c9a63eb113d381043,1.0
825,610d020c9a63eb113d3815d7,1.0
826,610d020c9a63eb113d38239e,1.0
827,610d020c9a63eb113d382fbd,1.0
828,610d020c9a63eb113d3831a0,1.0
829,610d020c9a63eb113d3831aa,1.0
830,610d020c9a63eb113d3831ac,1.0
831,610d020c9a63eb113d3837a4,1.0
832,610d020c9a63eb113d383864,1.0
833,610d020c9a63eb113d383867,1.0
834,610d020c9a63eb113d383a57,1.0
835,610d020c9a63eb113d384291,1.0
836,610d020c9a63eb113d384292,1.0
837,610d020c9a63eb113d3842b5,1.0
838,610d020c9a63eb113d3847ff,1.0
839,610d020c9a63eb113d384806,1.0
840,610d020c9a63eb113d384ff2,1.0
841,610d020c9a63eb113d3868d7,1.0
842,610d020c9a63eb113d386d93,1.0
843,610d020c9a63eb113d3877b5,1.0
844,610d020c9a63eb113d38a1a2,1.0
845,610d020c9a63eb113d38aa15,1.0
846,610d020c9a63eb113d38ac63,1.0
847,610d020c9a63eb113d38b3d8,1.0
848,610d020c9a63eb113d38c1a7,1.0
849,610d020c9a63eb113d38cc5a,1.0
850,610d020c9a63eb113d38de2d,1.0
851,610d020c9a63eb113d38de2e,1.0
852,610d020c9a63eb113d38e586,1.0
853,610d020c9a63eb113d38f3e8,1.0
854,610d020c9a63eb113d390564,1.0
855,610d020c9a63eb113d390905,1.0
856,610d020c9a63eb113d390908,1.0
857,610d020c9a63eb113d390bcc,1.0
858,610d020c9a63eb113d390bd0,1.0
859,610d020c9a63eb113d3913b4,1.0
860,610d020c9a63eb113d39151e,1.0
861,610d020c9a63eb113d391523,1.0
862,610d020c9a63eb113d391524,1.0
863,610d020c9a63eb113d391a04,1.0
864,610d020c9a63eb113d391c3b,1.0
865,610d020c9a63eb113d392799,1.0
866,610d020c9a63eb113d3928b5,1.0
867,610d020c9a63eb113d393695,1.0
868,610d020c9a63eb113d3954e6,1.0
869,610d020c9a63eb113d395cbb,1.0
870,610d020c9a63eb113d395f94,1.0
871,610d020c9a63eb113d39615b,1.0
872,610d020c9a63eb113d39680d,1.0
873,610d020c9a63eb113d396815,1.0
874,610d020c9a63eb113d397cb6,1.0
875,610d020d9a63eb113d398311,1.0
876,610d020d9a63eb113d398e86,1.0
877,610d020d9a63eb113d399d41,1.0
878,610d020d9a63eb113d399d45,1.0
879,610d020d9a63eb113d39a4cf,1.0
880,610d020d9a63eb113d39ab09,1.0
881,610d020d9a63eb113d39b58e,1.0
882,610d020d9a63eb113d39ba92,1.0
883,610d020d9a63eb113d39baa0,1.0
884,610d020d9a63eb113d39bcc5,1.0
885,610d020d9a63eb113d39bcca,1.0
886,610d020d9a63eb113d39e181,1.0
887,610d020d9a63eb113d39e488,1.0
888,610d020d9a63eb113d39ef25,1.0
889,610d020d9a63eb113d39fd4e,1.0
890,610d020d9a63eb113d3a1353,0.0
891,610d020d9a63eb113d3a1354,1.0
892,610d020d9a63eb113d3a1356,1.0
893,610d020d9a63eb113d3a1527,1.0
894,610d020d9a63eb113d3a1530,1.0
895,610d020d9a63eb113d3a1cd5,1.0
896,610d020d9a63eb113d3a1dd3,1.0
897,610d020d9a63eb113d3a1dd5,1.0
898,610d020d9a63eb113d3a2291,1.0
899,610d020d9a63eb113d3a3b73,1.0
900,610d020d9a63eb113d3a4920,1.0
901,610d020d9a63eb113d3a4d7f,1.0
902,610d020d9a63eb113d3a4fbc,1.0
903,610d020d9a63eb113d3a4fc4,1.0
904,610d020d9a63eb113d3a53fd,1.0
905,610d020d9a63eb113d3a5b78,1.0
906,610d020d9a63eb113d3a773c,1.0
907,610d020d9a63eb113d3a7742,0.0
908,610d020d9a63eb113d3a7745,1.0
909,610d020d9a63eb113d3a7747,1.0
910,610d020d9a63eb113d3a7748,1.0
911,610d020d9a63eb113d3a7749,1.0
912,610d020d9a63eb113d3a774c,1.0
913,610d020d9a63eb113d3a77cd,0.0
914,610d020d9a63eb113d3a7d9e,1.0
915,610d020d9a63eb113d3a7f7d,1.0
916,610d02119a63eb113d3a934f,1.0
917,610d02119a63eb113d3a9564,1.0
918,610d02119a63eb113d3a9596,1.0
919,610d02119a63eb113d3a9fb0,1.0
920,610d02119a63eb113d3aa085,0.0
921,610d02119a63eb113d3aaa9b,1.0
922,610d02119a63eb113d3ab177,1.0
923,610d02119a63eb113d3ac322,1.0
924,610d02119a63eb113d3acf62,1.0
925,610d02119a63eb113d3ad181,1.0
926,610d02119a63eb113d3ad184,1.0
927,610d02119a63eb113d3ad391,1.0
928,610d02119a63eb113d3ad394,1.0
929,610d02119a63eb113d3ae15f,1.0
930,610d02119a63eb113d3aec2b,1.0
931,610d02119a63eb113d3aed63,1.0
932,610d02119a63eb113d3af0ec,1.0
933,610d02119a63eb113d3af0f7,1.0
934,610d02119a63eb113d3af0fc,1.0
935,610d02119a63eb113d3af104,1.0
936,610d02119a63eb113d3af14a,1.0
937,610d02119a63eb113d3af14b,0.0
938,610d02119a63eb113d3af169,1.0
939,610d02119a63eb113d3af321,1.0
940,610d02119a63eb113d3af384,1.0
941,610d02119a63eb113d3af3a8,1.0
942,610d02119a63eb113d3af3c3,0.0
943,610d02119a63eb113d3af3d9,1.0
944,610d02119a63eb113d3af95c,1.0
945,610d02119a63eb113d3b03ac,1.0
946,610d02119a63eb113d3b03ad,1.0
947,610d02119a63eb113d3b03b1,1.0
948,610d02119a63eb113d3b13b4,1.0
949,610d02119a63eb113d3b14f1,1.0
950,610d02119a63eb113d3b3d56,1.0
951,610d02119a63eb113d3b4343,1.0
952,610d02119a63eb113d3b4398,1.0
953,610d02119a63eb113d3b4399,1.0
954,610d02119a63eb113d3b439c,1.0
955,610d02119a63eb113d3b650d,1.0
956,610d02119a63eb113d3b67ee,1.0
957,610d02119a63eb113d3b750d,1.0
958,610d02119a63eb113d3b7647,1.0
959,610d02119a63eb113d3b7b37,1.0
960,610d02119a63eb113d3b7b38,1.0
961,610d02119a63eb113d3b7c2b,1.0
962,610d02119a63eb113d3b7c2c,1.0
963,610d02119a63eb113d3b8855,1.0
964,610d02119a63eb113d3b97ae,1.0
965,610d02119a63eb113d3ba064,1.0
966,610d02119a63eb113d3ba067,1.0
967,610d02119a63eb113d3bafd5,1.0
968,610d02119a63eb113d3bb3c5,1.0
969,610d02119a63eb113d3bb70c,1.0
970,610d02119a63eb113d3bb807,1.0
971,610d02119a63eb113d3bbd51,1.0
972,610d02119a63eb113d3bbd54,1.0
973,610d02119a63eb113d3bbd59,1.0
974,610d02119a63eb113d3bc19c,1.0
975,610d02119a63eb113d3bc4ea,1.0
976,610d02129a63eb113d3be392,1.0
977,610d02129a63eb113d3be709,1.0
978,610d02129a63eb113d3bebdd,1.0
979,610d02129a63eb113d3bf011,1.0
980,610d02129a63eb113d3bf012,1.0
981,610d02129a63eb113d3bf5d8,1.0
982,610d02129a63eb113d3bfd0e,1.0
983,610d02129a63eb113d3bfe21,1.0
984,610d02129a63eb113d3bfe26,1.0
985,610d02129a63eb113d3bfe2a,1.0
986,610d02129a63eb113d3bfe2b,1.0
987,610d02129a63eb113d3c0032,1.0
988,610d02129a63eb113d3c0035,1.0
989,610d02129a63eb113d3c0740,1.0
990,610d02129a63eb113d3c1941,1.0
991,610d02129a63eb113d3c285a,0.0
992,610d02129a63eb113d3c2863,1.0
993,610d02129a63eb113d3c2937,1.0
994,610d02129a63eb113d3c2de6,1.0
995,610d02129a63eb113d3c2def,1.0
996,610d02129a63eb113d3c2df4,1.0
997,610d02129a63eb113d3c3115,1.0
998,610d02129a63eb113d3c311c,1.0
999,610d02129a63eb113d3c414d,1.0
1000,610d02129a63eb113d3c496f,1.0
1001,610d02129a63eb113d3c4c38,1.0
1002,610d02129a63eb113d3c4cf8,1.0
1003,610d02129a63eb113d3c4dfb,1.0
1004,610d02129a63eb113d3c4e3b,1.0
1005,610d02129a63eb113d3c5d52,1.0
1006,610d02129a63eb113d3c5d53,1.0
1007,610d02129a63eb113d3c5f1b,1.0
1008,610d02129a63eb113d3c6139,1.0
1009,610d02129a63eb113d3c6143,1.0
1010,610d02129a63eb113d3c6296,1.0
1011,610d02129a63eb113d3c6307,0.0
1012,610d02129a63eb113d3c6335,0.0
1013,610d02129a63eb113d3c6336,0.0
1014,610d02129a63eb113d3c7276,0.0
1015,610d02129a63eb113d3c727f,1.0
1016,610d02129a63eb113d3c72fc,1.0
1017,610d02129a63eb113d3c730a,1.0
1018,610d02129a63eb113d3c7313,1.0
1019,610d02129a63eb113d3c7319,0.0
1020,610d02129a63eb113d3c7333,1.0
1021,610d02129a63eb113d3c7343,1.0
1022,610d02129a63eb113d3c734b,1.0
1023,610d02129a63eb113d3c7350,0.0
1024,610d02129a63eb113d3c7354,0.0
1025,610d02129a63eb113d3c7360,1.0
1026,610d02129a63eb113d3c73ca,1.0
1027,610d02129a63eb113d3c73cb,1.0
1028,610d02129a63eb113d3c73cf,1.0
1029,610d02129a63eb113d3c73db,0.0
1030,610d02129a63eb113d3c73dc,0.0
1031,610d02129a63eb113d3c73e2,1.0
1032,610d02129a63eb113d3c73fb,1.0
1033,610d02129a63eb113d3c7405,1.0
1034,610d02129a63eb113d3c7412,0.0
1035,610d02129a63eb113d3c7418,0.0
1036,610d02129a63eb113d3c741e,0.0
1037,610d02129a63eb113d3c7427,1.0
1038,610d02129a63eb113d3c7429,0.0
1039,610d02129a63eb113d3c742c,1.0
1040,610d02129a63eb113d3c7433,0.0
1041,610d02129a63eb113d3c743c,1.0
1042,610d02129a63eb113d3c7472,1.0
1043,610d02129a63eb113d3c7474,0.0
1044,610d02129a63eb113d3c747c,0.0
1045,610d02129a63eb113d3c7489,1.0
1046,610d02129a63eb113d3c748b,1.0
1047,610d02129a63eb113d3c7492,0.0
1048,610d02129a63eb113d3c7499,0.0
1049,610d02129a63eb113d3c74d2,1.0
1050,610d02129a63eb113d3c74d9,0.0
1051,610d02129a63eb113d3c74f8,1.0
1052,610d02129a63eb113d3c7563,1.0
1053,610d02129a63eb113d3c7df0,1.0
1054,610d02129a63eb113d3c7e83,1.0
1055,610d02129a63eb113d3c7e84,1.0
1056,610d02129a63eb113d3c82fd,1.0
1057,610d02129a63eb113d3c83ec,1.0
1058,610d02129a63eb113d3c87c8,1.0
1059,610d02129a63eb113d3c8c3e,1.0
1060,610d02129a63eb113d3c8c41,1.0
1061,610d02129a63eb113d3c8e3a,1.0
1062,610d02129a63eb113d3c8e40,1.0
1063,610d02129a63eb113d3c98bc,1.0
1064,610d02129a63eb113d3c98bf,1.0
1065,610d02129a63eb113d3c9d03,1.0
1066,610d02129a63eb113d3c9d09,1.0
1067,610d02129a63eb113d3ca258,1.0
1068,610d02129a63eb113d3ca36a,1.0
1069,610d02129a63eb113d3cbc74,1.0
1070,610d02129a63eb113d3cc24b,1.0
1071,610d02129a63eb113d3cd021,1.0
1072,610d02129a63eb113d3cd5d3,1.0
1073,610d02129a63eb113d3cd5d4,1.0
1074,610d02129a63eb113d3cd5d7,1.0
1075,610d02129a63eb113d3cdd1b,1.0
1076,610d02129a63eb113d3cdd1c,1.0
1077,610d02129a63eb113d3ce8fd,1.0
1078,610d02129a63eb113d3ced64,1.0
1079,610d02129a63eb113d3cf14a,1.0
1080,610d02129a63eb113d3cf880,1.0
1081,610d02129a63eb113d3cf9b7,1.0
1082,610d02129a63eb113d3cf9bc,1.0
1083,610d02129a63eb113d3cfd08,1.0
1084,610d02129a63eb113d3cfd0c,1.0
1085,610d02129a63eb113d3d0283,1.0
1086,610d02129a63eb113d3d0365,1.0
1087,610d02129a63eb113d3d0598,1.0
1088,610d02129a63eb113d3d059d,1.0
1089,610d02129a63eb113d3d073e,0.0
1090,610d02129a63eb113d3d08a9,1.0
1091,610d02129a63eb113d3d1470,1.0
1092,610d02129a63eb113d3d2476,1.0
1093,610d02129a63eb113d3d2afc,1.0
1094,610d02129a63eb113d3d2b00,1.0
1095,610d02129a63eb113d3d2d59,1.0
1096,610d02129a63eb113d3d3c10,1.0
1097,610d02129a63eb113d3d3c17,1.0
1098,610d02129a63eb113d3d3c9d,1.0
1099,610d02129a63eb113d3d3ca8,1.0
1100,610d02129a63eb113d3d4708,1.0
1101,610d02129a63eb113d3d470a,1.0
1102,610d02129a63eb113d3d595b,1.0
1103,610d02129a63eb113d3d5a7b,1.0
1104,610d02129a63eb113d3d6b04,1.0
1105,610d02129a63eb113d3d740a,1.0
1106,610d02129a63eb113d3d80d2,1.0
1107,610d02129a63eb113d3d84aa,1.0
1108,610d02129a63eb113d3d84ae,1.0
1109,610d02129a63eb113d3d9d3d,1.0
1110,610d02129a63eb113d3da477,1.0
1111,610d02129a63eb113d3dad48,1.0
1112,610d02129a63eb113d3db269,1.0
1113,610d02129a63eb113d3db886,1.0
1114,610d02129a63eb113d3dcf98,1.0
1115,610d02129a63eb113d3dd17c,1.0
1116,610d02129a63eb113d3dd273,1.0
1117,610d02129a63eb113d3dd278,1.0
1118,610d02129a63eb113d3dd35e,0.0
1119,610d02129a63eb113d3dd395,0.0
1120,610d02129a63eb113d3dd397,1.0
1121,610d02129a63eb113d3dd533,1.0
1122,610d02129a63eb113d3dde2b,1.0
1123,610d02129a63eb113d3dde2c,1.0
1124,610d02129a63eb113d3de791,1.0
1125,610d02129a63eb113d3dea49,1.0
1126,610d02129a63eb113d3dea54,1.0
1127,610d02139a63eb113d3df389,1.0
1128,610d02139a63eb113d3dfb68,1.0
1129,610d02139a63eb113d3dfb6a,1.0
1130,610d02139a63eb113d3dfb79,1.0
1131,610d02139a63eb113d3dfc86,1.0
1132,610d02139a63eb113d3e036b,1.0
1133,610d02139a63eb113d3e03c3,0.0
1134,610d02139a63eb113d3e03c5,0.0
1135,610d02139a63eb113d3e03c7,1.0
1136,610d02139a63eb113d3e03d8,1.0
1137,610d02139a63eb113d3e03e5,1.0
1138,610d02139a63eb113d3e040f,0.0
1139,610d02139a63eb113d3e046f,1.0
1140,610d02139a63eb113d3e05fd,1.0
1141,610d02139a63eb113d3e0857,1.0
1142,610d02139a63eb113d3e0d3a,1.0
1143,610d02139a63eb113d3e11f1,1.0
1144,610d02139a63eb113d3e1b0f,1.0
1145,610d02139a63eb113d3e1d7f,1.0
1146,610d02139a63eb113d3e2495,1.0
1147,610d02139a63eb113d3e3457,1.0
1148,610d02139a63eb113d3e3881,1.0
1149,610d02139a63eb113d3e3cfa,1.0
1150,610d02139a63eb113d3e4193,1.0
1151,610d02139a63eb113d3e41be,1.0
1152,610d02139a63eb113d3e431a,1.0
1153,610d02139a63eb113d3e49a3,1.0
1154,610d02139a63eb113d3e49ac,1.0
1155,610d02139a63eb113d3e4f61,1.0
1156,610d02139a63eb113d3e4f64,1.0
1157,610d02139a63eb113d3e596e,1.0
1158,610d02139a63eb113d3e6691,1.0
1159,610d02139a63eb113d3e669d,1.0
1160,610d02139a63eb113d3e677a,1.0
1161,610d02139a63eb113d3e6cd3,1.0
1162,610d02139a63eb113d3e6cd7,1.0
1163,610d02139a63eb113d3e7462,1.0
1164,610d02139a63eb113d3e751f,1.0
1165,610d02139a63eb113d3e7839,1.0
1166,610d02139a63eb113d3e7a91,0.0
1167,610d02139a63eb113d3e7aaa,1.0
1168,610d02139a63eb113d3e7bab,1.0
1169,610d02139a63eb113d3e7df7,1.0
1170,610d02139a63eb113d3e7e00,1.0
1171,610d02139a63eb113d3e8617,1.0
1172,610d02139a63eb113d3e88e4,1.0
1173,610d02139a63eb113d3e88e9,1.0
1174,610d02139a63eb113d3e89fd,0.0
1175,610d02139a63eb113d3e8bae,1.0
1176,610d02139a63eb113d3e8bb2,1.0
1177,610d02139a63eb113d3e8bb7,1.0
1178,610d02139a63eb113d3e8f43,1.0
1179,610d02139a63eb113d3e9500,1.0
1180,610d02139a63eb113d3e970e,1.0
1181,610d02139a63eb113d3e9874,1.0
1182,610d02139a63eb113d3eb911,1.0
1183,610d02139a63eb113d3eb918,1.0
1184,610d02139a63eb113d3ebd53,1.0
1185,610d02139a63eb113d3ebf08,1.0
1186,610d02139a63eb113d3ec028,1.0
1187,610d02139a63eb113d3ec208,1.0
1188,610d02139a63eb113d3ec20c,1.0
1189,610d02139a63eb113d3ec2e7,1.0
1190,610d02139a63eb113d3ec2ec,1.0
1191,610d02139a63eb113d3ec4ea,1.0
1192,610d02139a63eb113d3ec547,1.0
1193,610d02139a63eb113d3ed073,1.0
1194,610d02139a63eb113d3ed07b,1.0
1195,610d02139a63eb113d3ed07e,1.0
1196,610d02139a63eb113d3ed1f2,1.0
1197,610d02139a63eb113d3ed1f7,1.0
1198,610d02139a63eb113d3ed6b2,1.0
1199,610d02139a63eb113d3edd99,1.0
1200,610d02139a63eb113d3edfb7,1.0
1201,610d02139a63eb113d3edfba,1.0
1202,610d02139a63eb113d3ee347,1.0
1203,610d02139a63eb113d3ee3fc,1.0
1204,610d02139a63eb113d3ee6ec,1.0
1205,610d02139a63eb113d3eec00,1.0
1206,610d02139a63eb113d3eef0f,0.0
1207,610d02139a63eb113d3efc91,1.0
1208,610d02139a63eb113d3f016b,1.0
1209,610d02139a63eb113d3f0757,1.0
1210,610d02139a63eb113d3f0ee0,1.0
1211,610d02139a63eb113d3f0f7b,1.0
1212,610d02139a63eb113d3f10f0,1.0
1213,610d02139a63eb113d3f1196,1.0
1214,610d02139a63eb113d3f1197,1.0
1215,610d02139a63eb113d3f1198,1.0
1216,610d02139a63eb113d3f119a,1.0
1217,610d02139a63eb113d3f1b54,1.0
1218,610d02139a63eb113d3f2b11,1.0
1219,610d02139a63eb113d3f2e5f,1.0
1220,610d02139a63eb113d3f2eee,1.0
1221,610d02139a63eb113d3f2f65,1.0
1222,610d02139a63eb113d3f3059,1.0
1223,610d02139a63eb113d3f3756,1.0
1224,610d02139a63eb113d3f3f1e,1.0
1225,610d02139a63eb113d3f3f20,1.0
1226,610d02139a63eb113d3f424c,1.0
1227,610d02139a63eb113d3f46a5,1.0
1228,610d02139a63eb113d3f46a6,1.0
1229,610d02139a63eb113d3f4a5e,1.0
1230,610d02139a63eb113d3f5063,1.0
1231,610d02139a63eb113d3f5066,1.0
1232,610d02139a63eb113d3f5072,0.0
1233,610d02139a63eb113d3f5076,0.0
1234,610d02139a63eb113d3f51b0,1.0
1235,610d02139a63eb113d3f5257,1.0
1236,610d02139a63eb113d3f55c2,1.0
1237,610d02139a63eb113d3f5695,1.0
1238,610d02139a63eb113d3f62b0,1.0
1239,610d02139a63eb113d3f657c,1.0
1240,610d02139a63eb113d3f6580,1.0
1241,610d02139a63eb113d3f6735,1.0
1242,610d02139a63eb113d3f6df0,1.0
1243,610d02139a63eb113d3f761b,1.0
1244,610d02139a63eb113d3f7622,1.0
1245,610d02139a63eb113d3f7c7a,1.0
1246,610d02139a63eb113d3f801d,1.0
1247,610d02139a63eb113d3f8198,1.0
1248,610d02139a63eb113d3f8736,1.0
1249,610d02139a63eb113d3f89cd,1.0
1250,610d02139a63eb113d3f8c1a,1.0
1251,610d02139a63eb113d3f8c8a,1.0
1252,610d02139a63eb113d3f8fa4,1.0
1253,610d02139a63eb113d3f902c,1.0
1254,610d02139a63eb113d3f9424,1.0
1255,610d02139a63eb113d3f9919,1.0
1256,610d02139a63eb113d3f9bae,1.0
1257,610d02139a63eb113d3f9e31,1.0
1258,610d02139a63eb113d3f9e37,1.0
1259,610d02139a63eb113d3fa675,1.0
1260,610d02139a63eb113d3fb056,1.0
1261,610d02139a63eb113d3fb0c3,1.0
1262,610d02139a63eb113d3fb0c8,1.0
1263,610d02139a63eb113d3fb1eb,1.0
1264,610d02139a63eb113d3fb712,1.0
1265,610d02139a63eb113d3fb7b9,1.0
1266,610d02139a63eb113d3fb7eb,1.0
1267,610d02139a63eb113d3fb8e9,1.0
1268,610d02139a63eb113d3fbfcb,1.0
1269,610d02139a63eb113d3fc6fe,1.0
1270,610d02139a63eb113d3fc7f7,0.0
1271,610d02139a63eb113d3fc800,1.0
1272,610d02139a63eb113d3fc801,1.0
1273,610d02139a63eb113d3fcba8,0.0
1274,610d02139a63eb113d3fce07,1.0
1275,610d02139a63eb113d3fd174,1.0
1276,610d02139a63eb113d3fd176,1.0
1277,610d02139a63eb113d3fd177,1.0
1278,610d02139a63eb113d3fd76e,1.0
1279,610d02139a63eb113d3fd772,1.0
1280,610d02139a63eb113d3fdda4,0.0
1281,610d02139a63eb113d3fe97f,0.0
1282,610d02139a63eb113d3fed34,1.0
1283,610d02139a63eb113d3feee8,1.0
1284,610d02139a63eb113d3feeea,1.0
1285,610d02139a63eb113d3ff30d,1.0
1286,610d02139a63eb113d3ffe26,1.0
1287,610d02139a63eb113d40016f,1.0
1288,610d02139a63eb113d40017b,1.0
1289,610d02139a63eb113d40017e,1.0
1290,610d02139a63eb113d40065d,1.0
1291,610d02139a63eb113d4008cd,1.0
